1.926947291444588766e-04
2.595387910467447309e-04
3.804027229821777142e-04
4.004800696217988192e-04
4.069760798081006946e-04
3.928926701839811106e-04
3.470175619848788005e-04
2.805756119159455702e-04
2.105215186845210869e-04
1.767793923823501184e-04
1.554024868198749534e-04
1.422898053991031016e-04
1.835711094736529835e-04
1.437209273845968635e-04
1.228842781791218794e-04
1.203600922565270769e-04
1.129243470988970470e-04
1.016021849365246249e-04
1.101161978234898220e-04
1.042798228717586157e-04
7.318711587632469203e-05
6.682360277798169703e-05
