5.625594897585748603e-04
8.448533816421434622e-04
1.223997584340530279e-03
1.496720531701940934e-03
1.622387890542487500e-03
1.930284182243007136e-03
1.862031562359876651e-03
1.613527911667170375e-03
1.295031560222478090e-03
1.210162210213471933e-03
1.005919118579200362e-03
8.770817318742717313e-04
7.626798375715144714e-04
6.623591583793254477e-04
6.122354597600939644e-04
6.428000894225919561e-04
5.695080356585094936e-04
4.780609968307835398e-04
4.050169897554222733e-04
3.102446931261824731e-04
2.495432481793941558e-04
2.169791062854754945e-04
